user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets,happiness_index
8.58E+17,2017/11/16 4:40,"[u'RoyMoore', u'CharlesManson']",1,1,Breaking News,6175,53144,"Los Angeles, CA",50870,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,",@Trump will speak out against #RoyMoore's alleged child molestation as soon as Ted Bundy criticizes #CharlesManson...https://t.co/5I3QF2nD7y",0
39138201,2017/11/16 4:40,"[u'TinyHands', u'Trump']",0,1,Fernando Fonseca,375,502,Los Angeles,19561,None,None,He has to use both hands to sip from a water bottle 😂 😂 #TinyHands #Trump https://t.co/KtY947fx4W,0
181328817,2017/11/16 4:40,[],0,0,TheBiPolarBear,144,54,"LA, CA",489,None,None,Are you really claiming the purposed Tax reform is solely a self serving plight by Trump for more personal wealth?...https://t.co/fBpXIb0lyq,-1
2732568144,2017/11/16 4:40,[u'GOP'],0,0,LA Denizen,1407,1481,Los Angeles,99777,None,None,@SurrattPam @MSNBC 😂😂😂 Fat Trump is destroying #GOP,-1
576558485,2017/11/16 4:40,"[u'localgovwire', u'localgovernment']",0,0,Martin Lind,300,1291,Los Angeles,19757,None,None,Trump Administration Seeks ‘New Vehicle...For Economic Development https://t.co/pQF9vsZ5dc #localgovwire #localgovernment,0
250803283,2017/11/16 4:39,[],0,0,Jennifer Diamond,182,305,"Los Angeles, CA",1256,None,None,"Trump followers, do you really believe that these people represent your values? Trust me, your family means less th...https://t.co/gVJA4PFD1v",-1
22699560,2017/11/16 4:39,[],1,1,Cindy Leinwand,2435,3130,Los Angeles,118290,None,None,"Exclusive: Hillary Clinton calls Trump's special counsel threat ""an abuse of power"" https://t.co/fk1aRfSOnr via @MotherJones",0
555238429,2017/11/16 4:39,[],0,0,Elizabeth Carder,332,86,"Studio City, CA",5791,None,None,TRUMP JUST REVERSED OBAMA ORDER THAT FORBID THE IMPORT OF TROPHY ANIMAL KILLS INCLUDING ELEPHANTS AND LIONS.,0
271706439,2017/11/16 4:39,[],0,0,Natalia,405,229,Los Angeles,8420,None,None,@KevinMKruse Who is villain Trump?,-1
1491736411,2017/11/16 4:39,"[u'ResistTrump', u'Resist', u'FuckTrump', u'Trump']",0,0,Dirty Cakes Band,8042,50862,"Los Angeles, CA",51557,None,None,"“Resist...(TRUMP) - AMERICA
 https://t.co/lhtwfBZPST

Please Share!!!
#ResistTrump #Resist #FuckTrump #Trump https://t.co/ZOKzKtEkKN",1
8.65E+17,2017/11/16 4:38,[],0,0,Jesus Rodriguez,1353,518,"Hollywood, CA",20568,None,None,@maskit5256 @billineastala That's more bullshit that she was/is a Trump supporter. There's not voter activity in her name in decades!,-2
20347408,2017/11/16 4:38,[],0,0,mandy sue,3848,1229,"California, USA",22579,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,@DonaldJTrumpJr @realDonaldTrump  I guess this is why you hate elephants so much.  I said you are a rat but I was w...https://t.co/alJ2RLn5uj,-1
2382848862,2017/11/16 4:38,[],0,0,FlutterJAC@TwitchCon,390,263,"Hollywood, CA",13873,None,None,I liked a @YouTube video https://t.co/4Ml88Eap0P Trump-Proofing America's Nukes: The Daily Show,1
8.56E+17,2017/11/16 4:37,[],0,0,rosie gee,176,10,"Burbank, CA",1605,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Burbank, CA', url=u'https://api.twitter.com/1.1/geo/id/b0b79caecef59fb5.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.37032, 34.1426298], [-118.2799703, 34.1426298], [-118.2799703, 34.2216898], [-118.37032, 34.2216898]]]), contained_within=[], country_code=u'US', attributes={}, id=u'b0b79caecef59fb5', name=u'Burbank')",None,@Heinessight @r_little_finger @realDonaldTrump Trump is going to go free and keep steeling and lying and grabbing womens p×××y's,-2
49084050,2017/11/16 4:36,[],0,1,Alireza Tabatabaeenejad,2252,5534,"Los Angeles, CA",45124,None,None,"Allison Ikley-Freeman, a 26-year-old lesbian who is married to an African-American woman, defeated her Republican r...https://t.co/pqO1I2suCW",1
19163943,2017/11/16 4:36,[],0,0,R0samond,320,124,"Los Angeles, CA",7476,None,None,@SethAbramson @MalcolmNance NBC had two sources who said Schiller testified that he stood outside Trump's hotel roo...https://t.co/a73A7Jx6og,0
34144838,2017/11/16 4:35,[],0,0,Eileen O'Farrell,1090,1929,"Studio City, CA",18735,None,None,"So now Uday &amp; Kusay trump can commit animal homicide freely, like the serial killers they are. https://t.co/8fUGiufdlc",-1
16704496,2017/11/16 4:35,[u'MAGA'],0,0,The Real Very Frank,1455,728,"Los Angeles, CA",11537,None,None,@allywalker1 Go Trump #MAGA,1
448460283,2017/11/16 4:35,[],0,0,Brick Wahl,2476,737,Los Angeles CA,10900,None,None,@awzurcher Has Trump nominated him for a federal judgeship yet?,-1
2808276823,2017/11/16 4:35,[],0,0,Cheryl Leutjen,641,172,"Los Angeles, CA",10281,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,Trump to allow imports of African elephant trophies https://t.co/sbz4jGHUja,0
357855989,2017/11/16 4:35,[],0,1,Daily Breeze,524,39308,"Torrance, CA",46512,None,None,Trump's tax plan will benefit the middle class: Letters https://t.co/chrs57T9Eg https://t.co/zsxsNivkXJ,1
8.56E+17,2017/11/16 4:34,[],0,0,rosie gee,176,10,"Burbank, CA",1605,None,None,@r_little_finger @realDonaldTrump Lock trump up lock trump up lock the trumps up lock them up lock them up lock the...https://t.co/yYwkQyK1Fb,-1
13763552,2017/11/16 4:34,[],1,1,Adam Rose,734,1872,Los Angeles,6764,None,None,"There is always a tweet ... but this time, it's eerily consistent. Trump is an avowed opponent of elephant rights....https://t.co/wdFHsJykZr",-1
3864687866,2017/11/16 4:33,[],0,0,Camila,909,539,"Los Angeles, CA",35398,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,TRUMP YOU are a psychotic who has no respect for anyone or nature! KARMA!,-2
14957147,2017/11/16 4:33,[],5,9,The Young Turks,10672,327689,"Los Angeles, CA",67000,None,None,Trump Begging Countries To Buy Weapons: https://t.co/DaKPH2o8Zv via @YouTube,-1
309315112,2017/11/16 4:33,[],3,6,Ally Walker,2839,26392,"Los Angeles, California",26354,None,None,"What a tacky, disgusting and evil thing to do. The insanity must stop. Impeach Trump. https://t.co/51FOiedBGc",-2
39138201,2017/11/16 4:33,[],0,1,Fernando Fonseca,375,502,Los Angeles,19561,None,None,I swear Donald Trump doesn't even know how to drink water. lmaooo who holds the bottle like that??? To think he's t...https://t.co/c6RReQ4Xl9,-1
844320361,2017/11/16 4:33,[],0,0,Jesper Tejsen Lykke,280,131,"Hermosa Beach, CA",2819,None,None,Breaking News: Russia is contracted with a security firm owned by Donal Trump to handle security at its US embassy and consulates!  NOT,0
9.11E+17,2017/11/16 4:32,[],0,0,j.p. pierpont,200,21,"Los Angeles, CA",6,None,None,@thehill He will serve because the GOP will do the same thing to him they did to Trump bark and scream but after he...https://t.co/gGZrvIteEl,-1
65321313,2017/11/16 4:32,[],0,0,Chad Costello,840,297,"Los Angeles, CA",2442,None,None,"@theoptionoracle @EBischoff It easy to point fingers at the ones you despise the most... I’m not a Clinton fan, I t...https://t.co/MRp3QmU2cF",0
1087649672,2017/11/16 4:32,[],0,0,OGBIGMIKE,742,220,Los Angeles,20944,None,None,@Johnny_Cake Your boy trump helped so he would have a head line to attach himself to,0
3864687866,2017/11/16 4:32,[],0,0,Camila,909,539,"Los Angeles, CA",35399,None,None,@realDonaldTrump I don't doubt @realDonaldTrump took money from the @NRA for this! I'm praying the airlines do some...https://t.co/y0wyVO3OYh,-1
8.15E+17,2017/11/16 4:32,[],5,7,Carl Hasting,765,598,"Los Angeles, CA",7801,None,None,"The entire Trump cabinet is grotesquely out of touch with the world. Populist, my ass. https://t.co/5lEWuovlUq",-2
2734998494,2017/11/16 4:32,[u'Resist'],0,0,Dean Mohamed,5001,2335,"Los Angeles, CA",8748,None,None,Hey TRUMP! This what we all thought of you since Day 1 #Resist  https://t.co/v8qHYttxAr,-1
2250215048,2017/11/16 4:32,[],0,0,Trend Laser,1238,1381,"Los Angeles, CA",7576,None,None,"""African Elephant Trophies""  No, no, no, no, no way!  This is a horrible (and so very stupid) reversal of policy....https://t.co/rApHyCXU1F",-2
8.89E+17,2017/11/16 4:32,[],0,0,The Great Gus B,990,10317,"Los Angeles, CA",3125,None,None,Hard to argue with this logic: https://t.co/GIuN3u2FBX,-1
7.57E+17,2017/11/16 4:31,[],0,0,Joaquin Jeung,361,332,"Los Angeles, CA",10994,None,None,@mcspocky Trump could do this too. But the time it would take to cut holes into the pillow cases takes bigly effort...https://t.co/O6N41qQs7u,-1
2949252301,2017/11/16 4:31,[],0,1,Gregory Towns,838,286,"Beverly Hills, CA",9625,None,None,"On another level, Trump knows that Moore's supporters are Trump's supporters. https://t.co/xmV8SNH42Y",0
3019696557,2017/11/16 4:31,[],0,0,JC,78,36,China,7724,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"@CNNPolitics @SpeakerRyan   You need to ask Trump to do the same thing, step aside.  He's more guilty than Moore....https://t.co/n3V3M4HMoM",0
8.16E+17,2017/11/16 4:30,[],0,0,whirlingdervishish,1088,429,"Los Angeles, CA",9875,None,None,@ljprevo @NavKaz @realDonaldTrump @nytimes Narcissistic personality disorder is not mere vanity but a serious menta...https://t.co/WRrUCh2MXk,0
2466899838,2017/11/16 4:30,[],14,33,Blavity,30646,210904,"Los Angeles, CA",59546,None,None,House Democrats take first steps towards impeaching President Donald Trump https://t.co/82VKNFctSs https://t.co/2ndHrNd7g2,0
8.18E+17,2017/11/16 4:30,[],0,0,JohnW,430,83,"Los Angeles, CA",2895,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"""Charles Manson"" supported Donald Trump is 2016.",0
74255333,2017/11/16 4:29,[u'PresidentTrump'],0,0,Mark Sentyrz,1047,372,Santa Monica,676,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Santa Monica, CA', url=u'https://api.twitter.com/1.1/geo/id/59612bd882018c51.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.5173575, 33.9951771], [-118.443482, 33.9951771], [-118.443482, 34.050199], [-118.5173575, 34.050199]]]), contained_within=[], country_code=u'US', attributes={}, id=u'59612bd882018c51', name=u'Santa Monica')",None,@The_Trump_Train @realDonaldTrump @UCLA Actions speak louder than words.  Good on #PresidentTrump for getting those...https://t.co/SLynJTrlrB,1
81159027,2017/11/16 4:29,[],1,18,Van Dyke Parks,3,15976,Los Angeles,18838,None,None,Impeach and pillory Trump and his fool's gold progeny. What a revoltin' development. https://t.co/tlLdojvMtk,-1
22083714,2017/11/16 4:29,[],0,0,Michael Swartz,1210,189,"Los Angeles, CA",4083,None,None,@yashar @Twitter @nytimes There is no doubt that Trump is in favor of anything that helps dictators and billionaire...https://t.co/oSyfGqVdvo,-1
3864687866,2017/11/16 4:28,[],0,0,Camila,909,539,"Los Angeles, CA",35399,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,@perlmutations I'm so sick about psychotic @realDonaldTrump doing this! @NRA had to have something to do with this...https://t.co/YIkCOBnK7B,-2
369292265,2017/11/16 4:28,[],0,0,Max,563,156,LA,6183,None,None,"@BrendanNyhan This seems like a ploy to make money off of liberals.  Are these ""Anti-Trump Hotel"" owners going to e...https://t.co/rnpYKiFYTM",0
3131157171,2017/11/16 4:28,[],0,0,ana cernov,1041,507,"Los Angeles, CA",3677,None,None,We knew Julian Assange hated Clinton. We didn't know he was secretly advising Trump. https://t.co/TGuT428JUN by @RobertMackey,0
44526609,2017/11/16 4:28,[],0,0,Handyman,2001,739,,50734,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,@BettyBowers @Maggyw519 Some believes there is a TRUMP prophecy thats why he is POTUS?,0
24631602,2017/11/16 4:27,[],0,0,BRUCE BATMAN CARTER,344,135,"Los Angeles, CA",9891,None,None,@NigelDPresents Taking that Trump trip,0
55158725,2017/11/16 4:27,[],0,0,Oscar Munoz,160,24,Torrance,1702,None,None,CNN criticizes Trump for drinking water 💧? They are just hateful partisan hacks 😡 https://t.co/kvpAaCP7PJ,-1
736086956,2017/11/16 4:27,[],0,3,: Brendan O'Malley :,22202,42737,"Santa Monica, CA",5979,None,None,@riotwomennn That time when Trump fans realize they voted for the people they loath.,0
875844474,2017/11/16 4:26,[],0,0,devorasai,538,190,"Los Angeles, CA",2914,None,None,@tribelaw would they also have standing to sue regarding their business being potentially impacted by Trump DC hote...https://t.co/0hirdF1qRV,0
1177089950,2017/11/16 4:25,[],2,4,Arthur C. Schaper,1548,3467,"Torrance, CA",48687,None,None,LA County for Trump Confronts Lyin' Ted Lieu at Brentwood VA (Full Report) https://t.co/v6OWaSJBXQ https://t.co/FD80EBoLx1,0
35914981,2017/11/16 4:25,[],0,0,nancy greenfield,7,5,"Los Angeles, CA.",3884,None,None,"Wow, Trump must have really tiny hands! He needs both hands to drink from a water bottle!",1
145548211,2017/11/16 4:24,[],0,17,Alexis Novak,891,3758,LA,5754,None,None,"when I was like 9, my friends and I taped our fingers together and tried to pick stuff up.  It was really stupid, a...https://t.co/IV3S7u74xq",-1
32210494,2017/11/16 4:24,[u'MrRobot'],0,1,Jaime Uzeta,61,93,"Los Angeles, CA",72,None,None,LOVING the Trump references in #MrRobot,2
3864687866,2017/11/16 4:24,[],0,0,Camila,910,538,"Los Angeles, CA",35409,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,@realDonaldTrump to allow imports of African elephant trophies https://t.co/aXBydVTWjz,0
21238463,2017/11/16 4:24,[],0,0,Vickie Burns-Sikora,61,20,Los Angeles,53506,None,None,Dem senator jokes: 'Moment of weakness' led me to share photo comparing shirtless Obama and Trump https://t.co/b39Q10aMqA,1
18175352,2017/11/16 4:23,[],0,0,Lionessofsocial,6263,5783,Los Angeles,63018,None,None,I liked a @YouTube video https://t.co/VykLLsSYln Matthew McConaughey Just 'Came Out of The Closet' After What He Said About Trump,1
213919008,2017/11/16 4:23,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@DonaldJTrumpJr Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your breat...https://t.co/qlUnusyhk3",0
213919008,2017/11/16 4:23,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@realDonaldTrump Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your brea...https://t.co/dbykuoQDaM",0
213919008,2017/11/16 4:23,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@KellyannePolls @VP Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your b...https://t.co/CQehhis5fA",0
26164495,2017/11/16 4:22,[],0,0,This message has been approved by Nick Hurwitch,795,711,"Los Angeles, CA",27616,None,None,"Jeff Session is so slippery, it's almost like Trump is trying to use him to fuck this country in the ass.",-2
213919008,2017/11/16 4:22,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@TuckerCarlson @FoxNews Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes yo...https://t.co/A7tTGUQik3",0
213919008,2017/11/16 4:22,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@AntonioSabatoJr @POTUS Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes yo...https://t.co/DfWkwaLAmf",0
213919008,2017/11/16 4:22,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@realDonaldTrump @foxandfriends Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""...https://t.co/lNBJCtUE0S",0
2865907814,2017/11/16 4:21,[],1,5,Jason Overstreet,980,2165,Los Angeles,5970,None,None,Why do so many believe Trump when he says he never drinks alcohol or does drugs; he's a COMPULSIVE LIAR? His dry mo...https://t.co/n6JcmJoFjq,-2
213919008,2017/11/16 4:21,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@realDonaldTrump @CNN Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your...https://t.co/bI8qcsj0t2",0
21678635,2017/11/16 4:21,[],0,0,Dan Cox,1901,2457,"Los Angeles, CA",24761,None,None,.@realDonaldTrump sips water imported from across the globe while complaining about trade imbalance. Clown show. https://t.co/rbGCgxQTbp,-2
213919008,2017/11/16 4:20,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@realDonaldTrump @CNN Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your...https://t.co/Sfg53wWsBt",0
22729901,2017/11/16 4:20,[],1,4,Phillip Sheppard,3087,80602,WorldWide 80Million StealthRUs,50180,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Santa Monica, CA', url=u'https://api.twitter.com/1.1/geo/id/59612bd882018c51.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.5173575, 33.9951771], [-118.443482, 33.9951771], [-118.443482, 34.050199], [-118.5173575, 34.050199]]]), contained_within=[], country_code=u'US', attributes={}, id=u'59612bd882018c51', name=u'Santa Monica')",None,@SethAbramson @MalcolmNance Watch original NBC reporting video:  https://t.co/5MwMzwUBOb,0
213919008,2017/11/16 4:20,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@seanhannity @SebGorka Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes you...https://t.co/zUEzgL01LU",0
2732568144,2017/11/16 4:20,[],0,0,LA Denizen,1407,1481,Los Angeles,99779,None,None,@r_little_finger @realDonaldTrump Fat Trump will be a prison bitch soon.,-2
213919008,2017/11/16 4:20,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@DonaldJTrumpJr Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your breat...https://t.co/F1OyhoZIw9",0
213919008,2017/11/16 4:20,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@realDonaldTrump @nytimes Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes...https://t.co/x8VVy6wk3T",0
213919008,2017/11/16 4:20,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@DonaldJTrumpJr Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your breat...https://t.co/AHBGZudWdH",0
8.15E+17,2017/11/16 4:20,[],0,2,Carl Hasting,765,598,"Los Angeles, CA",7815,None,None,@NWPinPDX What are the chances Trump hasn't hit on Mnuchin's wife?,-1
213919008,2017/11/16 4:19,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@WhiteHouse Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes your breath aw...https://t.co/q9RAGxBfAf",0
2732568144,2017/11/16 4:19,[],0,1,LA Denizen,1407,1481,Los Angeles,99779,None,None,@r_little_finger @realDonaldTrump Trump is such a ridiculous grifter.,-2
2255748578,2017/11/16 4:19,[u'artofthedeal'],0,0,Snoop,279,297,LAX,13776,None,None,Haters will say trump won't get reelected #artofthedeal https://t.co/qixvGE90gS,0
213919008,2017/11/16 4:19,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,"@MrsScottBaio @seanhannity Fmr. CIA Director Michael Hayden says Donald Trump Jr.'s exchanges with WikiLeaks ""takes...https://t.co/w9olYkfUFy",0
722832338,2017/11/16 4:19,[],3,4,patriautism,1286,566,"Los Angeles, CA",4422,None,None,"@AmandiOnAir @TonyaLeeOrtega1 @realDonaldTrump You let a rat in your kitchen, do you expect it to clean up? No, it...https://t.co/4ZeI1z4qyf",0
7.20E+17,2017/11/16 4:19,[],0,0,best visionboard,89,36,"Los Angeles, CA",3432,None,None,"Nearly $100,000 donated to woman who flipped off Donald Trump via /r/UpliftingNews https://t.co/PjKe5q3hnv https://t.co/r4K6TerQfY",0
7.57E+17,2017/11/16 4:19,[u'POLLUTION4PROFIT'],2,3,Joaquin Jeung,361,332,"Los Angeles, CA",10999,None,None,@thehill Donald Trump's PRO #POLLUTION4PROFIT collaborators campaign donors &amp; recovery contractors treat the enviro...https://t.co/6ykqtEaFvR,0
272069855,2017/11/16 4:19,[],0,0,Oba! SoundsofBrasil,102,23,Los Angeles,206,None,None,"@realDonaldTrump, @IvankaTrump, @erictrump, @DonaldJTrumpJr Very soon the Trump name will be reviled here in the US...https://t.co/BuvvWNEkn3",-1
2967808004,2017/11/16 4:19,[],0,0,Brody,35,48,los angeles,40005,None,None,"Sen. Marco Rubio offered some feedback about President Trump's mid-speech water-sipping form, saying it ""has to be...https://t.co/KR3gWVOo5d",0
28043113,2017/11/16 4:19,[u'GOPtaxscam'],0,2,Janet Wagner,75,44,United States,1737,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Santa Monica, CA', url=u'https://api.twitter.com/1.1/geo/id/59612bd882018c51.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.5173575, 33.9951771], [-118.443482, 33.9951771], [-118.443482, 34.050199], [-118.5173575, 34.050199]]]), contained_within=[], country_code=u'US', attributes={}, id=u'59612bd882018c51', name=u'Santa Monica')",None,Dear @KellyannePolls This is a tax cut for corporations and the rich. Average folks call this the #GOPtaxscam NOT w...https://t.co/sIeMK1IhNz,-1
63202029,2017/11/16 4:19,[],0,3,zoli osaze,4114,3608,los angeles,165296,None,None,the orange baboon will never .... ever .... be .... i don't care if he finds a cure for cancer and brings people ba...https://t.co/YcgwBo6DBY,-1
14318694,2017/11/16 4:18,[],0,0,Jill Tate Higgins,302,231,"Los Angeles, California",1094,None,None,Should any ONE person have the power to solely decide to launch nuclear weapons?  Should Prez Trump? https://t.co/iCHhBOYZFz,-1
1422203864,2017/11/16 4:18,[],0,0,Kerry Weston,1181,582,"Los Angeles, CA",1101,None,None,"LUNATIC Tom Steyer spending $10 M on Cable TV ads calling for Trump impeachment on ZERO GROUNDS!!!    

https://t.co/cRqSrt81Yl",-2
20947434,2017/11/16 4:18,[],0,0,CrystalBallOps,796,936,"Los Angeles, CA",35225,None,None,@axre91a @quarkdetector @with_integrity @RogerJStoneJr Julian Assange says Trump 'won't be allowed to win' on Tuesd...https://t.co/D7bTbSAJjI,0
213919008,2017/11/16 4:18,[],0,0,WLC,614,19,"West Hollywood, CA",4780,None,None,@realDonaldTrump Lies!!! Trump crime family!,-2
430799382,2017/11/16 4:18,[],0,0,Violetmoon,189,70,,1334,"Place(_api=<tweepy.api.API object at 0x06E174D0>, full_name=u'Culver City, CA', url=u'https://api.twitter.com/1.1/geo/id/a75bc1fb166cd594.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06E174D0>, type=u'Polygon', coordinates=[[[-118.4484512, 33.976882], [-118.369529, 33.976882], [-118.369529, 34.035143], [-118.4484512, 34.035143]]]), contained_within=[], country_code=u'US', attributes={}, id=u'a75bc1fb166cd594', name=u'Culver City')",None,@realDonaldTrump @nytimes Delusional loser - yeah that's you fat fuck trump.,-2
4285772712,2017/11/16 4:18,[],0,1,Kevin Mangold,909,355,"Hollywood, CA",14036,None,None,Haha! F @realjerryjones ever since his forced patriotism. The @dallascowboys should kneel in support of BLM rather...https://t.co/L5XZYwnv9G,1
