user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,happiness_index,tweets,,,,,,,
17036898,2017/11/15 10:10,[],3,3,L.A. Times: L.A. Now,604,488754,"Los Angeles, CA",97127,None,None,0,"Gunman wildly sprays school with bullets, and quick action prevents mass bloodshed https://t.co/y1Lv7goQUP",,,,,,,
24051617,2017/11/15 10:06,[],0,0,Asian Girl W.T,1740,1703,"Los Angeles, CA",34968,None,None,0,"Gunman wildly sprays school with bullets, and quick action prevents mass bloodshed https://t.co/VNgBjPk00x https://t.co/7e5bQCXpAp",,,,,,,
17919245,2017/11/15 10:06,[],1,0,L.A. Times News 24/7,72,4124,"Los Angeles, CA",239253,None,None,0,"Gunman wildly sprays school with bullets, and quick action prevents mass bloodshed https://t.co/9mL9DiBvh8",,,,,,,
2156568943,2017/11/15 9:03,"[u'Moron', u'TrumpIsTreason', u'TrumpIsAMoron']",5,5,Mark Mallardi,2344,1398,Los Angeles,2827,None,None,-1,"Trump, You #Moron, you tweeted about the wrong mass shooting.  @realDonaldTrump #TrumpIsTreason #TrumpIsAMoron‚Ä?https://t.co/scXKnfNuKh",,,,,,,
398803539,2017/11/15 8:50,[],0,4,Kelly ritter,2103,310,"Manhattan Beach, California",2903,None,None,-1,"@rezaaslan Since the election, he's had a hard time saying ""California."" Today's mass shooting was in California, T‚Ä?https://t.co/Oy62ZWJizI",,,,,,,
7.41E+17,2017/11/15 8:47,[],0,0,Sia Rosen,35,1,"Los Angeles, California, USA",165,None,None,-1,@realDonaldTrump You are either several days late or are using a sympathy bot you can send out after every mass sho‚Ä?https://t.co/vtaQhhdjnV,,,,,,,
71320322,2017/11/15 8:38,[],0,0,Simon Samano,800,1086,"Los Angeles (via Gonzales, CA)",4108,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/a75bc1fb166cd594.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.4484512, 33.976882], [-118.369529, 33.976882], [-118.369529, 34.035143], [-118.4484512, 34.035143]]]), contained_within=[], full_name=u'Culver City, CA', attributes={}, id=u'a75bc1fb166cd594', name=u'Culver City')",None,-1,Our senseless mass shooting for the day. This one could‚Äôve been much worse if not for the quick action of school of‚Ä?https://t.co/cOl76GgCc7,,,,,,,
36605418,2017/11/15 8:32,[],0,4,Doron Ofir Casting,4085,27869,"Hollywood, CA",72375,None,None,-1,@realDonaldTrump Um .... wrong mass shooting. Today‚Äôs was in Northern California. It‚Äôs also November and the year i‚Ä?https://t.co/Iv4IQubUbo,,,,,,,
18644074,2017/11/15 8:18,[],0,0,Scott Stenholm,918,1652,"Los Angeles, California",8300,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/1927193c57f35d51.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.3959042, 34.075963], [-118.3433861, 34.075963], [-118.3433861, 34.098056], [-118.3959042, 34.098056]]]), contained_within=[], full_name=u'West Hollywood, CA', attributes={}, id=u'1927193c57f35d51', name=u'West Hollywood')",None,-1,Mass* shooting. https://t.co/gbzioWZJ9f,,,,,,,
7.94E+17,2017/11/15 8:02,[u'SmartNews'],7,3,X Trapnel,4962,2227,"Los Angeles, CA",9768,None,None,-1,D‚Äôoh!  Trump Tweets Condolences for Wrong Shooting: 'May God Be With the People of Sutherland Springs' #SmartNews  https://t.co/Hntj7RL9Zh,,,,,,,
444919661,2017/11/15 7:35,[],0,0,Artie J. Cooper,1930,3240,Los Angeles,30769,None,None,-1,"@brianstelter But he DID tweet out ""sympathy"" to the victims of a mass shooting that happened over a week ago and i‚Ä?https://t.co/gQLHN2JYUN",,,,,,,
17013869,2017/11/15 7:21,[],0,0,Heather Rosen,743,335,"Los Angeles, CA",2964,None,None,-1,"The only thing lazier than a direct copy and paste tweet from the last mass shooting? Failing to edit, or proofread‚Ä?https://t.co/h2G1XasjqR",,,,,,,
8.09E+17,2017/11/15 7:18,[u'25AmendmentTime'],0,0,Ingrid Bowles,496,185,Los Angeles,3827,None,None,-1,@realDonaldTrump Did you mix up the tweet for Sutherland Springs with today's mass shooting? #25AmendmentTime! üñï,,,,,,,
2337403296,2017/11/15 7:16,[],0,0,MantisMillerTime,1163,79,Dodger Stadium ,80,None,None,0,@dustbunny_19 @VP 1996 Port Arthur Australia mass shooting kill'd 35 They enacted strict gun laws &amp; ban auto/semiau‚Ä?https://t.co/Kl1aca8Io0,,,,,,,
3176982337,2017/11/15 7:14,[],0,2,michael,399,1488,"Los Angeles, CA",17433,None,None,-2,do y'all still think he actually cares about the safety of Americans? he deadass copied and pasted this and figured‚Ä?https://t.co/n74t6frB86,,,,,,,
22996614,2017/11/15 7:14,[],0,0,Audry Taylor,404,1077,Los Angeles,135776,None,None,-2,I looked at the date three times. Did he cut and paste this from the last mass shooting? He does not give a shit wh‚Ä?https://t.co/p5IPxYKn1O,,,,,,,
18167685,2017/11/15 7:13,[],0,1,TJ Bennett,766,689,"Los Angeles, CA",6612,None,None,0,"You say mass shooting, I say collateral freedom.",,,,,,,
114875496,2017/11/15 7:09,[],2,13,Joel D Amos,1191,3068,Los Angeles,3055,None,None,-1,@realDonaldTrump One would hope that our @POTUS would know where ANOTHER mass shooting took place. So disrespectful‚Ä?https://t.co/vsg7iHwhnp,,,,,,,
40965357,2017/11/15 7:05,[],0,22,barbara davidson,1881,6484,Canuck livin' in La La Land,14531,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,"@AustinOnSocial @williamlegate @realDonaldTrump He did comment. Can't keep track of which mass shooting is which - ""mental illness issue""",,,,,,,
36149456,2017/11/15 7:04,[],0,1,Jason Schmidt,97,58,Los Angeles,866,None,None,-1,@TaePhoenix Wtf? Copy and paste is being used by the president to respond to a mass shooting.,,,,,,,
31071188,2017/11/15 7:04,[],0,0,Elizabeth,88,71,Los Angeles,1398,None,None,-1,How lovely @realDonaldTrump copies and pastes his mass shooting tweets. https://t.co/zkijWAIeJ2,,,,,,,
2555568301,2017/11/15 6:59,[],0,1,unclejenkins,980,274,"California, USA",2712,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]), contained_within=[], full_name=u'Thousand Oaks, CA', attributes={}, id=u'0509a6acb3d27ec4', name=u'Thousand Oaks')",None,-1,@SethAbramson @jjrsc Our leader of the free world can't even keep track which mass shooting 2 send condolences 2. o‚Ä?https://t.co/QNkIkBV9Tt,,,,,,,
8.77E+17,2017/11/15 6:59,[],0,0,bubblegirl,60,11,"Los Angeles, CA",207,None,None,-1,@realDonaldTrump Wow. You have stooped to a new low when you copy and paste tweets about a mass shooting.,,,,,,,
2555568301,2017/11/15 6:59,[],0,0,unclejenkins,980,274,"California, USA",2712,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]), contained_within=[], full_name=u'Thousand Oaks, CA', attributes={}, id=u'0509a6acb3d27ec4', name=u'Thousand Oaks')",None,-1,@Evan_McMullin Our leader of the free world can't even keep track which mass shooting 2 send condolences 2. on aver‚Ä?https://t.co/ecuaCUhE1Z,,,,,,,
2555568301,2017/11/15 6:58,[],0,0,unclejenkins,980,274,"California, USA",2712,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]), contained_within=[], full_name=u'Thousand Oaks, CA', attributes={}, id=u'0509a6acb3d27ec4', name=u'Thousand Oaks')",None,-1,"@EdKrassen Our leader of the free world can't even keep track which mass shooting 2 send condolences 2. on average,‚Ä?https://t.co/h1uzseoAf7",,,,,,,
2555568301,2017/11/15 6:58,[],1,1,unclejenkins,980,274,"California, USA",2712,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]), contained_within=[], full_name=u'Thousand Oaks, CA', attributes={}, id=u'0509a6acb3d27ec4', name=u'Thousand Oaks')",None,-1,@tribelaw @marcywriter Our leader of the free world can't even keep track which mass shooting 2 send condolences 2.‚Ä?https://t.co/eVMdOytRDI,,,,,,,
2555568301,2017/11/15 6:58,[],0,0,unclejenkins,980,274,"California, USA",2712,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/0509a6acb3d27ec4.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-119.061758, 34.126875], [-118.776015, 34.126875], [-118.776015, 34.2500812], [-119.061758, 34.2500812]]]), contained_within=[], full_name=u'Thousand Oaks, CA', attributes={}, id=u'0509a6acb3d27ec4', name=u'Thousand Oaks')",None,-1,"@aterkel Our leader of the free world can't even keep track which mass shooting 2 send condolences 2. on average, a‚Ä?https://t.co/Z3uULyRaGC",,,,,,,
28801293,2017/11/15 6:56,[],0,0,Matt Friedrichs,72,184,"Los Angeles, California",1346,None,None,0,@nf_reece May God be with the people of *insert next mass shooting here* My thoughts and prayers to you all.,,,,,,,
1345334364,2017/11/15 6:44,"[u'maga', u'trump', u'CaliforniaShooting']",1,0,A,306,282,"Los Angeles, CA",12414,None,None,0,I think Trump was trying to say California. Mass shooting at elementary school. #maga #trump #CaliforniaShooting‚Ä?https://t.co/i8KVnmVeXB,,,,,,,
394342473,2017/11/15 6:40,[],2,9,coco konski,809,11806,"West Hollywood, CA",209503,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,"So I guess we're just gonna have on average one mass shooting per week, And no one is gonna do anything but argue w‚Ä?https://t.co/JpIWuu1GR9",,,,,,,
44988703,2017/11/15 6:39,[],0,0,Peter Schink,320,357,Los Angeles,1693,None,None,-1,@IvankaTrump @narendramodi Your father is not competent enough to tweet about a mass shooting and include the corre‚Ä?https://t.co/wLBjzmGPcb,,,,,,,
17079514,2017/11/15 6:38,[],0,0,Bob Gillan,953,588,"Hollywood, CA",2736,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,@realDonaldTrump Apperantly you just cut and paste ‚Äúthoughts and prayers‚Ä?into a template.  BUT today you couldn‚Äôt‚Ä?https://t.co/wl2pdvv4n1,,,,,,,
34807631,2017/11/15 6:36,[],0,0,Tevin J-C,789,554,"Los Angeles, CA",21795,None,None,0,"It‚Äôs odd because he is commenting on the wrong mass shooting, but also the fact that I even have to say ‚Äúthe wrong‚Ä?https://t.co/TEEQUSdvSS",,,,,,,
7.55E+17,2017/11/15 6:23,[],0,0,JMU Politico,74,63,"Los Angeles, CA",4715,None,None,-2,"@shannonrwatts Yes he did. A fucking pitiful and shameful. Either doesn't care, getting week old briefings, or is l‚Ä?https://t.co/Z0NWd8eC83",,,,,,,
7.55E+17,2017/11/15 6:21,[],0,0,JMU Politico,74,63,"Los Angeles, CA",4715,None,None,-2,this is shameful and embarrassing. He doesn't care about the lives of a tragedy to correctly tweet. It's sickening‚Ä?https://t.co/2kdDqvhRNt,,,,,,,
316208642,2017/11/15 6:20,[],1,1,KB,699,387,"Los Angeles, CA",74281,None,None,-1,"@GammaCounter @GreatDismal Someone at the WH made a mass shooting template, and forgot to change the ‚Äúlocation‚Ä?field.",,,,,,,
7.55E+17,2017/11/15 6:19,[],0,0,JMU Politico,74,63,"Los Angeles, CA",4715,None,None,-1,@realDonaldTrump Wrong mass shooting moron,,,,,,,
8.43E+17,2017/11/15 6:18,[],4,4,OD Action,463,1048,"Los Angeles, CA",3832,None,None,-1,"BREAKING: The President tried to send his condolences to the victims of today's mass shooting, but screwed it up... https://t.co/dpufoT0D2A",,,,,,,
15578506,2017/11/15 6:17,[],0,4,Ava Jamshidi,294,2382,"Los Angeles, CA",6634,None,None,-1,Who can blame him. It‚Äôs so hard to keep up with all the horrific mass shootings. New Day... New Shooting‚Ä?https://t.co/baVJhTPy0b,,,,,,,
2980272732,2017/11/15 6:17,[],0,6,Ann Lewis Hamilton,4988,5301,"Los Angeles, CA",2479,None,None,-2,"@realDonaldTrump You meant the shooting today in Tehama County, CA, right?  
Oh my hell, you're the president and y‚Ä?https://t.co/JpCjLKZfY4",,,,,,,
7.43E+17,2017/11/15 6:12,[],0,0,DonnaLynn,96,34,"Los Angeles, CA",1977,None,None,-1,@realDonaldTrump Maybe a good night‚Äôs rest will help refresh your steel-trap memory so you can direct your Twitter‚Ä?https://t.co/r5JaDLpTjq,,,,,,,
454265851,2017/11/15 6:09,[],0,1,Daily Bijoux,541,231,Los Angeles,1889,None,None,-1,"@realDonaldTrump Are you thinking about last week‚Äôs mass shooting, not today‚Äôs mass shooting in Rancho Tehoma?  Pro‚Ä?https://t.co/XN5WhPg7bM",,,,,,,
2954279148,2017/11/15 6:07,[],0,6,Jennifer Martinez,1462,1198,Los Angeles,1642,None,None,-1,@donlemon I think he meant nor California mass shooting!  He is having a TIA!,,,,,,,
56207634,2017/11/15 6:06,[u'MESS'],0,2,Neal Broverman,536,1531,Los Angeles,2562,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,@realDonaldTrump Wrong mass shooting! #MESS,,,,,,,
316208642,2017/11/15 6:05,[],0,0,KB,699,387,"Los Angeles, CA",74281,None,None,-1,@theHobbyStudios @AoDespair After shooting a woman. An angry white man with a history of domestic violence committe‚Ä?https://t.co/xotpRmjbIF,,,,,,,
2695937335,2017/11/15 5:57,[],0,0,Bernadette Murphy,1902,1012,"Los Angeles, CA",2272,None,None,-1,@realDonaldTrump The newest mass shooting is in California.  I know -- hard to keep them all straight.,,,,,,,
8.58E+17,2017/11/15 5:55,[],5,5,Breaking News,6174,52416,"Los Angeles, CA",50791,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,"""We spend so much time arguing with each other and not enough time...working on the issue that‚Äôs really the problem‚Ä?https://t.co/T9HXSFH9me",,,,,,,
127719126,2017/11/15 5:55,[],0,0,Monsanto Official,385,185,"Los Angeles, CA",869,None,None,-1,@realDonaldTrump This is the wrong mass shooting,,,,,,,
3037423993,2017/11/15 5:54,[],1,3,Roger,108,139,"Los Angeles, CA",7626,None,None,-2,"Did... He.... He.... I.... He just....
HE JUST TWEETED ABOUT THE WRONG MASS SHOOTING!!!!!!!!!
THIS MAN IS THE PRESI‚Ä?https://t.co/XPCcs9XEG5",,,,,,,
28752450,2017/11/15 5:53,[],0,0,merbock,138,95,"LA, CA",1838,None,None,0,"@realDonaldTrump i say this for my sister &amp; brother mass shooting survivors, for what we saw, for those whose names‚Ä?https://t.co/9qgLbUxNM3",,,,,,,
18904925,2017/11/15 5:50,[],0,0,Bernie Bernstein,476,1637,Los Angeles,7038,None,None,-1,@RobbieEngland78 @DoctorNora @JacobAWohl @realDonaldTrump So he tweeted the wrong city and state of today‚Äôs mass shooting on purpose?,,,,,,,
8484032,2017/11/15 5:48,[],0,0,Julie,453,107,Santa Monica,4807,None,None,-1,"@realDonaldTrump Hey! So there's been another mass shooting today, I know you're just getting your head around the‚Ä?https://t.co/UPvstSHN0I",,,,,,,
36274618,2017/11/15 5:47,[],0,0,An Gremlin,177,169,Los Angeles,40453,None,None,-1,@haley i just found out too and only because the president forgot which recent mass shooting he was supposed to pretend to care about,,,,,,,
2178444793,2017/11/15 5:44,[],0,0,Jim,114,25,Los Angeles,50,None,None,-1,"Another day, another mass shooting. Our nation lives by the gun and too often dies by it.",,,,,,,
84236950,2017/11/15 5:42,[],0,0,allison 'you mean we get 50chars AND Nazis!' grey,935,735,"Los Angeles, CA",22441,None,None,-1,Its been an hour and our President still hasn‚Äôt realized this is the mass shooting from last week. https://t.co/ZiofsJKoqb,,,,,,,
114625070,2017/11/15 5:41,[u'ImpeachTrump'],0,0,Gina Ladinsky,154,43,"Pacific Palisades, CA",644,None,None,1,"@realDonaldTrump Wrong Mass shooting, moron! #ImpeachTrump",,,,,,,
21830831,2017/11/15 5:39,[],0,0,Doug,267,39,"Santa Clarita, CA",58,None,None,-2,@realDonaldTrump ARE YOU GOING CRAZY!!!!!!! They have arrived????? The shooting in Texas was over a week ago. I can‚Ä?https://t.co/d3DibSaPLG,,,,,,,
286483402,2017/11/15 5:39,[u'ImpeachTrump'],0,0,Amy Shouse,324,160,"Santa Monica, California",6020,None,None,-2,@realDonaldTrump WRONG MASS SHOOTING you idiot. #ImpeachTrump,,,,,,,
177433069,2017/11/15 5:38,[],40,156,Rachel Fisher,646,10895,Los Angeles,26162,None,None,-1,I don't know if I'm more horrified that trump tweeted about the wrong shooting or that we've had more than one mass‚Ä?https://t.co/6VvfwMcvD5,,,,,,,
86112023,2017/11/15 5:37,[],2,8,Steve Singiser,831,3944,"SoCal Born, SoCal Bred",39480,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/0654b676d0359a31.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.429843, 33.901804], [-118.370685, 33.901804], [-118.370685, 33.931493], [-118.429843, 33.931493]]]), contained_within=[], full_name=u'El Segundo, CA', attributes={}, id=u'0654b676d0359a31', name=u'El Segundo')",None,-1,"Seriously, not like there hasn't been a massive body of evidence, but Trump tweeted about the wrong mass shooting i‚Ä?https://t.co/56XEplHPqk",,,,,,,
214112168,2017/11/15 5:34,[],0,0,Warren Wells,609,131,"Los Angeles, CA",694,None,None,0,"If there's a new mass shooting every two weeks, it will literally always be ""too soon"" to start talking about gun control.",,,,,,,
7.81E+17,2017/11/15 5:33,[],0,0,Blueberry Iverson,363,50,"Los Angeles, CA",798,None,None,0,Wypipo's president just confused the latest mass shooting with the second-latest mass shooting. https://t.co/4doMo36MHu,,,,,,,
23645988,2017/11/15 5:29,[],705,4344,andy lassner,1671,189593,Los Angeles ,23292,None,None,0,"Remember when Obama sent condolences for the wrong mass shooting?
Me neither.",,,,,,,
255338677,2017/11/15 5:29,[u'sad'],3,129,Jaclyn,114,38,"Los Angeles, CA",1173,None,None,-1,@realDonaldTrump Wrong mass shooting dude. #sad,,,,,,,
16921460,2017/11/15 5:26,[],0,2,David Crabb,1933,2246,"Los Angeles, CA",13186,None,None,-1,"So our @POTUS accidentally named the wrong mass shooting site in today's tweet AND used ""has"" instead of ""have."" Ho‚Ä?https://t.co/uuHM1788yv",,,,,,,
22947756,2017/11/15 5:25,"[u'ThoughtsAndPrayers', u'EndGunViolence']",0,0,Chicks with Knives,1144,3804,Los Angeles,11926,None,None,-1,Hey NRA members. Have you offered #ThoughtsAndPrayers yet today for the latest mass shooting? (In NorCal) #EndGunViolence,,,,,,,
15229065,2017/11/15 5:23,[],9,19,Jeff Koenig,472,2146,Los Angeles,5685,None,None,-1,@Alt_FedEmployee @AltWhitehouseIT And also Trump tweeted sympathy for THE WRONG MASS SHOOTING. So that happened.,,,,,,,
487180862,2017/11/15 5:22,[],0,0,Heather Michelle,87,82,"Los Angeles, CA ",324,None,None,-1,@realDonaldTrump Wrong mass shooting Asswipe.,,,,,,,
18742360,2017/11/15 5:21,[],79,69,TheWrap,12594,215671,"Los Angeles, CA",164353,None,None,-1,Trump Tweets Condolences for Wrong Shooting: 'May God Be With the People of Sutherland Sp... https://t.co/7obgqm18PM https://t.co/dWx0IrXL8A,,,,,,,
9.30E+17,2017/11/15 5:21,[],0,0,Forget Me Not,97,8,"Los Angeles, CA",38,None,None,-2,Thank In the last 50 days appx 91 people have died and 471 people have been injured in mass shootings... and what i‚Ä?https://t.co/RPuyXshN7g,,,,,,,
14949590,2017/11/15 5:21,[],0,1,Heather Anderson,364,173,Los Angeles,2907,None,None,-1,"@realDonaldTrump Um, do you have a mass shooting tweet template or something? Pro tip: change the location to where‚Ä?https://t.co/XFqoyoUBNQ",,,,,,,
110015408,2017/11/15 5:19,[],0,1,Kyle Andrews,528,353,"Los Angeles, CA",834,None,None,-2,Dear lord he copy/pasted about the wrong mass shooting today. https://t.co/TJLK4F4Xv9,,,,,,,
15923196,2017/11/15 5:19,[],0,0,dividedbyzach,150,69,"Los Angeles, CA",1178,None,None,-1,"@realDonaldTrump Holy shit, grandpa. Try to keep up. Wrong mass shooting.",,,,,,,
9.30E+17,2017/11/15 5:16,[],0,0,Forget Me Not,97,8,"Los Angeles, CA",38,None,None,-2,In the last 50 days appx 91 people have died and 471 people have been injured in mass shootings... and what is bein‚Ä?https://t.co/lqrDzTnTYk,,,,,,,
84236950,2017/11/15 5:06,[],0,0,allison 'you mean we get 50chars AND Nazis!' grey,935,735,"Los Angeles, CA",22441,None,None,-1,I am old enough to remember when presidents could get the mass shooting location correct in their thoughts and prayers.,,,,,,,
28122118,2017/11/15 5:06,[],0,0,Dan Dan do-dan Banana-fana fo-fan Fe-fi-mo-man DAN,255,108,LA,1536,None,None,-2,"@realDonaldTrump Holy shit, pretty sure Donald Trump has its setup so when he double spaces it drops this template‚Ä?https://t.co/86UyppMaup",,,,,,,
84236950,2017/11/15 5:02,[],1,1,allison 'you mean we get 50chars AND Nazis!' grey,935,735,"Los Angeles, CA",22441,None,None,-1,Trump tweeted about the wrong mass shooting in America which is a pretty serious indicator that our Gun problem and‚Ä?https://t.co/euKCfYKzVW,,,,,,,
21779437,2017/11/15 5:02,[],3,7,Violet Skyye,1334,1503,"Los Angeles, Ca.",20682,None,None,-1,@realDonaldTrump That awkward moment when there is another mass shooting before you hit send in your condolence tweet.,,,,,,,
293786612,2017/11/15 5:01,[],1,2,Ann Brenoff,3233,5241,Los Angeles,22458,None,None,-1,"@realDonaldTrump Oopsie! Wrong mass shooting! It‚Äôs hard to keep them straight, isn‚Äôt it?",,,,,,,
1140560719,2017/11/15 4:57,[],0,3,Steven Bradford,901,2587,"Gardena, CA",2782,None,None,-2,Here we are again offering our prayers and sympathy to families 10 days after TX due to another senseless mass shooting. Stop the insanity!,,,,,,,
15123375,2017/11/15 4:55,[],0,1,Christine Tarbet,2262,2644,Los Angeles,7535,None,None,-1,"Another day, another mass shooting.",,,,,,,
84236950,2017/11/15 4:54,[],0,0,allison 'you mean we get 50chars AND Nazis!' grey,935,735,"Los Angeles, CA",22441,None,None,-1,This isn‚Äôt even the right mass shooting. https://t.co/YRmx7YSGUw,,,,,,,
137446761,2017/11/15 4:54,[],12,34,Matt Bush,540,3235,West Hollywood,5432,None,None,-2,"@realDonaldTrump Wrong mass shooting, you disrespectful dumb fuck. Today's was in California.",,,,,,,
18946894,2017/11/15 4:53,[u'MoronTrump'],1,3,micheleB,323,287,"Los Angeles, CA",1096,None,None,-2,@realDonaldTrump Wrong shooting #MoronTrump . Today's mass shooting was in California. At least pretend to give a shit.,,,,,,,
31318115,2017/11/15 4:53,[],2,7,Geoff LaTulippe,981,8195,"Los Angeles, CA",48262,None,None,-1,"Our ""President"" just Thoughts and Prayers'd a mass shooting.

The mass shooting that happened over a week ago, not the one from today.",,,,,,,
7.37E+17,2017/11/15 4:53,[],0,2,Sassy Pants,153,291,"Los Angeles, CA",24957,"Place(_api=<tweepy.api.API object at 0x10f234fd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f234fd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,-1,"@realDonaldTrump About your tweet earlier regarding the shooting in Sutherland Springs....
That happened 9 days ago‚Ä?https://t.co/EOyFxPt8B6",,,,,,,
14379484,2017/11/15 4:51,[],160,740,Kristi,767,689,Los Angeles,1581,None,None,-2,"@realDonaldTrump For god's sake, we had a TOTALLY DIFFERENT mass shooting today, in Northern California. Can you ma‚Ä?https://t.co/oPln531vKe",,,,,,,
872462862,2017/11/15 4:45,[],0,5,Liberty B. Mitchell,3778,1670,"Los Angeles, CA",11144,None,None,-1,"@realDonaldTrump Another day, wrong mass shooting. üôÑüò´",,,,,,,
