user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets,happiness_index
1254813637,11/16/2017 21:56,[],4,10,Anne Boleyn,3424,1235,"Los Angeles, CA",7382,None,None,"b'House has passed the Tax Reform Plan. In addition to annihilating the middle class, Social Security and Medicare, t... https://t.co/biJfsX4Ar1'",-2
310353258,11/16/2017 21:55,[],18,22,John Miguel McCauley,494,7775,"Los Angeles, CA",8827,None,None,"b'Hi everyone. PLEASE CALL Republican senators waffling on the ""tax reform"" bill (really a health care repeal bill):... https://t.co/jPcxgSzMz8'",0
47062123,11/16/2017 21:53,[],0,0,Sal McCloskey,5705,4884,"Los Angeles, CA",11832,None,None,"b'On Tax Reform, This Communications Giant Puts $1B Where Its Mouth Is https://t.co/skNI0iwZlS'",-1
14413000,11/16/2017 21:48,[],1,5,Josh Callahan,613,1678,Los Angeles,16889,None,None,"b'@Asia_Marie1985 @Trump_Regrets @realDonaldTrump Well hey, at least you can be happy with estate tax reform and Amer... https://t.co/hH1f3yUAs4'",1
38493367,11/16/2017 21:48,[],0,0,Joel Pelletier,329,186,Los Angeles,16157,None,None,"b'@IvankaTrump Stop calling it reform. It's a tax cut for rich people and corporations, who also happen to be people (apparently).'",-1
114865774,11/16/2017 21:45,['GouldLaw'],0,0,USC Gould Law,2292,5663,"Los Angeles, CA",6778,None,None,b'.@CBSLA quoted #GouldLaw Prof Michael Simkovic about the GOP's tax reform proposal and how it may affect California... https://t.co/WfxUZ0KfBp',0
9.28E+17,11/16/2017 21:38,['TaxReform'],0,0,Amy St.Clair,43,7,La,7,None,None,b'Chairman Camp discusses the House passage of HR 1 https://t.co/EzEfZKr6AS #TaxReform https://t.co/OkfVGlOuWg',0
114522479,11/16/2017 21:34,[],0,0,Ivan G.Goldman,1133,1296,Los Angeles,8445,None,None,"b""@kpccalex This morning you referred to Republican bills as tax 'reform.' Passed without hearings or expert testimon... https://t.co/AQnRN4UFuv""",-1
3197771592,11/16/2017 21:34,[],14,39,MADAME,116,41552,"Los Angeles, CA",23945,None,None,b'Thank you to the House for passing the Tax Cuts &amp; Jobs Act.\n\nWorking class families desperately need tax reform. Th... https://t.co/4RGEGCJb2F',1
468646961,11/16/2017 21:30,[],2798,12107,Tomi Lahren,942,903315,"Los Angeles, CA",10957,None,None,b'Isn't it sad we can't focus on tax reform for millions of Americans? Instead we have to devote all our time to dude... https://t.co/3nZrtIkmqZ',-1
8.43E+17,11/16/2017 21:30,[],0,0,OD Action,464,1054,"Los Angeles, CA",3899,None,None,b'Trump promises that his bill will help poor Americans - but the numbers tell a VERY different story. https://t.co/y9hKuXvPOH',-1
1177089950,11/16/2017 21:22,[],0,1,Arthur C. Schaper,1536,3476,"Torrance, CA",48828,None,None,b'Tax Reform Passes the House: Who Voted Against It? https://t.co/hQ41Z5D8sV',0
33081519,11/16/2017 21:19,[],0,0,Vincent Bitetti,384,164,Los Angeles,3308,None,None,"b""Watch CEOs cast doubt on tax reform's benefits - CNN Video https://t.co/Q7mOHqDawO""",0
2612942360,11/16/2017 21:18,[],0,0,"Uni MEDIA, LLC",336,447,"Studio City, CA",65826,None,None,b'Stocks soar. Thank you for shopping at Walmart  https://t.co/0iPCIez5Ol',1
116537112,11/16/2017 21:16,[],0,0,Debi Staron,1266,2962,L.A. CA USA,84167,None,None,"b""@WhiteHouse oh REALLY?\nthen SHOW us WHERE it says JUST THAT in the tax reform you're proposing\nIT'S A TAX BREAK FOR... https://t.co/F4mPwVnw9D""",-1
716725848,11/16/2017 21:14,[],0,0,Calemeyr,1875,880,"Los Angeles, CA",26935,None,None,"b'Fuck, I might have to cancel my kemono bee suit commission due to tax reform'",-2
49084050,11/16/2017 21:13,['GradTaxWalkout'],1,2,Alireza Tabatabaeenejad,2253,5535,"Los Angeles, CA",45157,None,None,b'Grad Student Walkout Protesting Tax Reform Bill https://t.co/oHoGUz4NzX #GradTaxWalkout',0
7.60E+17,11/16/2017 21:13,[],0,4,Nick Batzdorf,78,40,"Los Angeles, CA",1930,None,None,b'@paulkrugman And hoping the big money will buy them back their seats. But this is unvarnished: $400 million with lo... https://t.co/cPjQxc0aSE',0
284610317,11/16/2017 21:12,['TaxBill'],0,1,Tim Kelleher,414,1848,,3253,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3e5f2219d3106113', url='https://api.twitter.com/1.1/geo/id/3e5f2219d3106113.json', place_type='city', name='Manhattan Beach', full_name='Manhattan Beach, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.423186, 33.872825], [-118.378582, 33.872825], [-118.378582, 33.906148], [-118.423186, 33.906148]]]), attributes={})",None,b'Tax Reform passes Student Council! \n\nBoard of Ed will soon vote it down. \n\n#TaxBill https://t.co/gCYgfpCGHX',0
39515245,11/16/2017 21:09,[],0,3,Tara Pelton,32128,36182,"Los Angeles, CA",18822,None,None,b'Is is true that the Senator of Alaska is being pressed and offered special deals to vote for GOP Tax reform bill? I... https://t.co/Uvhf0dNa0P',-1
2967056197,11/16/2017 21:09,[],0,0,CenTek Capital Group,424,213,"Beverly Hills, CA",410,None,None,b'BREAKING NEWS: House passes the Tax Reform. Conversations move into the Senate.\nhttps://t.co/MM6keSuxSb',0
9.16E+17,11/16/2017 21:09,[],0,0,We¡¯re With Them,1463,512,"Los Angeles, Ca",74,None,None,"b""I promise to only bring up the tax reform bill on this week's episode if the Senate ALSO passes a tax reform bill.... https://t.co/iIJF3w1Qef""",0
47981899,11/16/2017 21:06,[],0,0,Sam Melehani,462,144,Los Angeles,474,None,None,b'House passes tax reform bill https://t.co/xHVcJNTBZ7',0
2954097696,11/16/2017 21:05,[],0,0,Randi,1810,8309,"Los Angeles, CA",9083,None,None,b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cHouse passes tax reform bill\xe2\x80\x9d\n\nhttps://t.co/vBaK3HNPvo',0
1616919836,11/16/2017 21:03,[],0,0,Andrea Connolly,210,83,"Redondo Beach, CA",1526,None,None,b'@RepMimiWalters @WaysandMeansGOP @RepKevinBrady Thank you for supporting tax reform.',1
1177089950,11/16/2017 21:00,[],0,0,Arthur C. Schaper,1536,3476,"Torrance, CA",48828,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='c1e1a49e92ce1ba0', url='https://api.twitter.com/1.1/geo/id/c1e1a49e92ce1ba0.json', place_type='city', name='Torrance', full_name='Torrance, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.3940862, 33.7804411], [-118.308349, 33.7804411], [-118.308349, 33.886988], [-118.3940862, 33.886988]]]), attributes={})",None,b'@mainegop The State of the Union: GOP Rep. Bruce Poliquin Supports Tax Reform Bill in the House... https://t.co/pguHVp0vFg',0
1177089950,11/16/2017 20:59,[],0,1,Arthur C. Schaper,1536,3476,"Torrance, CA",48828,None,None,b'The State of the Union: GOP Rep. Bruce Poliquin Supports Tax Reform Bill in the House https://t.co/PlxRtzH3JB',0
8.58E+17,11/16/2017 20:57,[],3,3,Breaking News,6174,52906,"Los Angeles, CA",51164,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,"b'.@PressSec: ""Both [House &amp; Senate tax reform] bills achieve @POTUS's priorities...tax cuts for middle class familie... https://t.co/NfKWV1JyzK'",0
12707222,11/16/2017 20:56,[],0,0,Annelize Bester,1686,1319,"Los Angeles, CA, U.S.A.",115372,None,None,"b'FoxNews: .PressSec: ""Both [House &amp; Senate tax reform] bills achieve POTUS's priorities...tax cuts for middle class... https://t.co/LMrbED4Ygb'",0
8.58E+17,11/16/2017 20:49,[],3,2,Breaking News,6174,52906,"Los Angeles, CA",51164,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,"b""Let's keep the pressure on to make sure more @Senators oppose this awful bill. https://t.co/epVzyXxhom""",-2
8.15E+17,11/16/2017 20:48,[],1,1,Journalism is Dead,207,138,"Miami, New York, Los Angeles",8044,None,None,"b'WHPC first 4 questions Roy Moore, Roy Moore, Roy Moore....\n\nNot one question yet about Al Francon.\n\nNot one questio... https://t.co/lMAuRUzca0'",0
158784656,11/16/2017 20:48,[],0,0,Edward DeRuiter,650,1140,"Los Angeles, CA",29772,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,"b""Retiring GOP Senators like Flake &amp; Corker can't be bribed like this so hammer their phones if you're in their state... https://t.co/VsOUWKB9ax""",0
17920055,11/16/2017 20:47,[],0,0,HWDRepublican,5481,6224,"Hollywood, CA USA",596052,None,None,b'THR: Tax Reform Passes the House Without a Single Democratic Vote https://t.co/yzo9vMUA9B (WS)',0
2967808004,11/16/2017 20:39,[],0,0,Brody,35,49,los angeles,40284,None,None,"b'These are the 13 House Republicans who voted ""no"" on tax reform https://t.co/M62xxvfRyh https://t.co/rHKTcfPZ3p'",0
1534705884,11/16/2017 20:37,[],0,0,Mark Palko,30,59,Los Angeles,2949,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,"b'Today at West Coast Stat Views: Joseph weighs in with more thoughts on taxes and tax ""reform.""\n\nhttps://t.co/EeJ3g9Xsv6'",0
34755018,11/16/2017 20:36,"['Taxcuts', 'Ohyeah']",0,0,Eric Nelson,751,6551,LA ,948,None,None,b'@Geminijohn37 @Geminijohn37 Tax reform is coming baby! OK!! #Taxcuts #Ohyeah',2
4786070784,11/16/2017 20:32,[],0,0,The Dust Warrior,751,1233,"Los Angeles, CA",760,None,None,"b'Is Paul Ryan calling his Tax Reform Package, ""Cut the Middle Class like a Roadkill"" or ""Apartheid 2.0 By The Numbers""? @SpeakerRyan'",-2
190729642,11/16/2017 20:26,[],0,0,Adam B. Scott,958,2276,Los Angeles,14061,None,None,"b""@RMarshSPark @CapitalObserver So you're thinking tax reform not being priced in across the market?""",0
2850703444,11/16/2017 20:23,[],0,0,Xuxa Chaves,318,146,"Los Angeles, California",1829,None,None,"b""@OrrinHatch Vote No on Trump's Tax Reform. Do not let the people down. The middle class will suffer greatly. Only b... https://t.co/lZ2AkKbJDj""",0
333940993,11/16/2017 20:20,[],0,0,The Real Ryder,212,290,Los Angeles,6847,None,None,b'Rep. Ryan: Tax reform bill is all about economic growth https://t.co/9UPe7CJY3M',0
496255842,11/16/2017 20:18,[],0,0,MK Liebmann,239,730,"West Hollywood, CA",1649,None,None,b'You could accomplish tax reform in a bipartisan manner if you went after both kinds of abuse: welfare abuse &amp; corpo... https://t.co/ZGTFf5A3bl',0
2806253912,11/16/2017 20:15,[],4,14,Joseph N. Sanberg,1062,40313,"Los Angeles, CA",7633,None,None,b'GOP in DC just passed tax favors for the privileged in the House.  It's a grave mistake.  The tax reform we need is... https://t.co/76RAqBSoJC',-2
9.24E+17,11/16/2017 20:10,[],0,0,ÌÆ¾ê,183,154,"Los Angeles, CA",1768,None,None,b'The bill that cuts taxes for corporations \xe2\x80\x94 but hammers many New Yorkers because it eliminates deductions for state... https://t.co/Tr6S4cgglc',-1
264470728,11/16/2017 20:08,[],0,0,Angelo Stieber,122,173,"Los Angeles, CA, USA",36169,None,None,"b""House passes GOP tax reform bill: How does the Senate's version compare? https://t.co/WvaUtAoE0b""",0
285801113,11/16/2017 20:04,[],0,0,JMarshall Schoonover,33,73,"Marina Del Rey, California",654,None,None,b'Does anyone out there know the names of the 13 republicans that voted no today at the House regarding the new tax reform plan?',0
1256503784,11/16/2017 20:03,[],0,0,Chatsworth Park,448,124,San Fernando Valley,9900,None,None,b'House Republicans pass tax reform bill https://t.co/YWhNzBP8fD',0
3130561550,11/16/2017 20:00,[],0,0,Sharron St. John,1151,375,Los Angeles,2159,None,None,b'House Republicans pass tax reform bill - A tax reform bill that would lower the mortgage interest deduction fro... https://t.co/AHyz0yB7gQ',0
609484227,11/16/2017 19:59,"['FightOn', 'USC']",0,0,Fight On Trojans!,1148,1984,"Los Angeles, CA",31535,None,None,"b'#FightOn #USC https://t.co/hUEq0LPoj6 Two area GOP House members vote against tax reform, saying it will hurt Californians'",0
143686967,11/16/2017 19:56,[],0,3,Daryl Bartley,1414,1074,"Los Angeles, CA",90956,None,None,"b'Why is the media even still calling it a ""tax reform"" bill? I still see all these subliminal things that have an ef... https://t.co/R4zTERiNDY'",0
4895082431,11/16/2017 19:53,"['taxcut', 'trump', 'irs']",0,0,Mr. Crowd,1496,998,"Los Angeles, CA",70,None,None,"b'House Republicans passed their tax reform plan, with corporate tax cut to 20%\n#taxcut #trump #irs\nhttps://t.co/wkfWCIhnTe'",0
193105458,11/16/2017 19:53,[],0,0,"Paul Naegle, I scare easily, please be aware.",786,271,"Los Angeles, CA",10106,None,None,b'Love tax reform bills written by people that don't understand taxes at all!',-2
17920055,11/16/2017 19:51,[],0,0,HWDRepublican,5481,6224,"Hollywood, CA USA",596052,None,None,"b""THR: House passes GOP tax reform bill: How does the Senate's version compare? https://t.co/bLFQ7B2nWh (FOX)""",0
65109514,11/16/2017 19:46,[],0,0,Global Issues Web,2419,141510,"Los Angeles, California, USA",447800,None,None,b'House Republicans pass $1.4tn tax reform bill https://t.co/ePKs8YDDrG https://t.co/HE1L76scne',0
615687834,11/16/2017 19:46,[],0,1,Conservative Morning,7855,39228,"Los Angeles, California",29098,None,None,b'House Republicans pass tax reform bill https://t.co/kPxuzH57Pq',0
2336949294,11/16/2017 19:45,"['LookingForNews', 'US']",0,0,JUST PURE INFORMATION,689,8308,"Los Angeles, CA",628151,None,None,b'@monitor_sur @cnn #LookingForNews.&gt;&gt; CNN #US JUST IN: House Republicans have passed major tax reform legislatio... https://t.co/sncmpa53eH',0
2336949294,11/16/2017 19:45,['LookingForNews'],0,0,JUST PURE INFORMATION,689,8308,"Los Angeles, CA",628151,None,None,b'@monitor_sur @twittermoments #LookingForNews &gt;&gt;&gt; TWITTER MOMENTS The House has passed the GOP tax reform bill w... https://t.co/IkqLGEjcDe',0
65109514,11/16/2017 19:43,[],0,0,Global Issues Web,2419,141510,"Los Angeles, California, USA",447800,None,None,b'Steve King promotes tax reform amendment that would target undocumented immigrants https://t.co/fdy25BBXsJ https://t.co/yDN2kBIG4d',0
2461995391,11/16/2017 19:38,[],0,3,LisaB,1741,249,"Los Angeles, CA",4141,None,None,"b'@cathymcmorris @POTUS @HouseGOP Cathy, We've seen the CBO score; you're evil and you're a liar. It's Tax reform for the rich.'",-2
807692191,11/16/2017 19:36,[],0,1,Teddy Kurtz,999,199,"Los Angeles, CA",297,None,None,b'I am one of the biggest advocates for less Taxes but this TAX REFORM BILL IS NOT FOR THE MIDDLE CLASS! ONLY FOR UPP... https://t.co/b0IUSKrNkL',-1
2897516897,11/16/2017 19:35,[],0,1,Nicole Clark,301,482,"Los Angeles, CA",1567,None,None,"b'This ""reform"" is designed to tax me into starvation. So that's nice. https://t.co/3EJ1x7gRb1'",-2
117003829,11/16/2017 19:32,[],0,0,Crystal Nunez,577,175,"Los Angeles, CA",544,None,None,b'@FoxNews @SpeakerRyan Let me translate: \xe2\x80\x9cWe\xe2\x80\x9d as in the \xe2\x80\x9cRICH\xe2\x80\x9d stop losing and win everything with this new reform b... https://t.co/mKgwV7TzFe',0
17920055,11/16/2017 19:32,[],0,0,HWDRepublican,5481,6224,"Hollywood, CA USA",596052,None,None,b'GOP: \xf0\x9f\x9a\xa8HOUSE PASSES TAX REFORM BILL; ONE STEP CLOSER TO MIDDLE CLASS TAX CUTS \xf0\x9f\x9a\xa8 https://t.co/0XehcSZLoc',0
26930244,11/16/2017 19:31,"['Republicans', 'taxreform', 'House', 'corporate']",1,3,Trish Mahon,4527,2002,"Los Angeles, CA",4516,None,None,b'House #Republicans pass #taxreform bill. The #House plan would chop the #corporate tax rate to 20 percent from 35... https://t.co/b8Q1MOOX3a',0
920165060,11/16/2017 19:21,[],0,0,emily rose,264,223,Los Angeles,8451,None,None,b'Kill Bill: Senate Sequel\nhttps://t.co/IuFWqtIGzN',0
15387404,11/16/2017 19:20,[],0,0,JayRnLa,1038,648,Los Angeles,5621,None,None,b'@realDonaldTrump WTF do you care?  You're trying to kill all of us with your shit healthcare and tax reform.  What'... https://t.co/Bk0nehtWwb',-2
21268036,11/16/2017 19:19,[],0,0,Brit DeLillo,302,689,"Los Angeles, CA",17178,None,None,"b""@IvankaTrump If by Tax Reform you mean increased taxes and health care premiums then yeah sure. \n\nYou're a hack. St... https://t.co/kNCihxT2kl""",0
8.11E+17,11/16/2017 19:17,"['GOPTaxScam', 'GOPTaxPlan']",4,3,PROGRESSIVES 4,1750,1265,"Los Angeles, CA",1723,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,b'The House Republicans pass #GOPTaxScam #GOPTaxPlan reform bill - @ABC \n\nhttps://t.co/Rhm7KDRwzf',0
8.11E+17,11/16/2017 19:15,"['GOPTaxScam', 'GOPTaxPlan']",1,1,PROGRESSIVES 4,1750,1265,"Los Angeles, CA",1723,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,b'The House Republicans pass #GOPTaxScam #GOPTaxPlan reform bill - ABC News - https://t.co/kXB3kphTWk via @ABC',0
17920055,11/16/2017 19:13,[],0,0,HWDRepublican,5481,6224,"Hollywood, CA USA",596052,None,None,b'THR: House passes its version of tax reform https://t.co/nMv1JZcP1Z (NYP)',0
7.72E+17,11/16/2017 19:12,[],0,0,Michael Kline,154,25,"Los Angeles, CA",444,None,None,"b""@realDonaldTrump Yes that means there are no nuts if they don't go for tax reform""",0
2724051738,11/16/2017 19:10,[],0,0,Ian Winer,713,250,"Venice Beach, Los Angeles",1262,None,None,b'Pisani saying tax reform good for Russell 2000 - I feel another Emmy coming!',0
5915672,11/16/2017 19:09,[],5,5,Meredith Placko,812,12689,"Los Angeles, CA",17235,None,None,"b""The House just passed the tax reform, advancing breaks for the rich and trying to shoehorn the GOP's plan to take a... https://t.co/7poRr9eJrJ""",-1
129274320,11/16/2017 19:08,[],0,0,AlesiaHumphriesMusic,2241,3025,"Los Angeles, CA",2795,None,None,b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cHouse passes tax reform bill\xe2\x80\x9d\n\nhttps://t.co/D8hqwYFNDw',0
635828897,11/16/2017 19:07,[],3,6,Vanessa Ang¨¦lica,2190,2177,"Los Angeles, CA",6047,None,None,b'WOW FUCK THIS COUNTRY \xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cHouse passes tax reform bill\xe2\x80\x9d\n\nhttps://t.co/hxvv1CAF91',-2
2939671,11/16/2017 19:06,[],0,0,Michael Kang,1260,2527,90027,7266,None,None,"b""While we were all distracted by who forced themselves on whom, the GOP is forcibly fucking us over.  Don't let it p... https://t.co/XGwTLGOhf6""",-2
8.22E+17,11/16/2017 19:06,[],0,0,Mike Lee,356,52,"Santa Monica, CA",1369,None,None,"b'@BooBooNyc If you live in NYC, maybe you should read about the TAX hike you're going to get from this ""Tax reform bill""'",0
2467125230,11/16/2017 19:05,[],0,0,Tam Resists,415,292,"Los Angeles, CA",8445,None,None,b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cHouse passes tax reform bill\xe2\x80\x9d\n\nhttps://t.co/l2UK2j8Bhr',0
2967808004,11/16/2017 19:04,[],0,0,Brody,35,49,los angeles,40284,None,None,"b""JUST IN: House Republicans have passed major tax reform legislation. The measure's prospects in the Senate are uncl... https://t.co/cWIhvkXlcf""",0
8.69E+17,11/16/2017 19:03,['FoxNews'],0,0,moss steve,108,33,"Los Angeles, CA",1176,None,None,b'Breaking #FoxNews Alert : House passes tax reform bill by 227-205 vote',0
602307146,11/16/2017 19:03,[],0,0,Wisdom Insurance Ser,155,364,"Westlake Village, CA",1538,None,None,b'House Republicans pass tax reform bill https://t.co/bVW57ViGAZ',0
12707222,11/16/2017 19:02,[],0,0,Annelize Bester,1686,1319,"Los Angeles, CA, U.S.A.",115372,None,None,b'FoxNews: BREAKING NEWS: House passes its version of tax reform plan. https://t.co/g03eJeW5gh',0
741257922,11/16/2017 19:02,[],0,1,a,105,168,,109,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,b'The GOP tax reform bill is a joke. WOW',-1
17145384,11/16/2017 19:01,[],3,1,Patriot Media,356,921,"Los Angeles, CA",4116,None,None,b'BREAKING NEWS: House passes its version of the tax reform plan.',0
9.25E+17,11/16/2017 19:01,[],0,0,ÖÜÑå,242,138,"Los Angeles, CA",1937,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/OvC36DIKQK',0
8.58E+17,11/16/2017 18:58,[],3,3,Breaking News,6174,52906,"Los Angeles, CA",51164,"Place(_api=<tweepy.api.API object at 0x0000000007DAA940>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA940>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,b'BREAKING NEWS: House passes its version of tax reform plan. https://t.co/KkDgEVwAOt',0
17920055,11/16/2017 18:58,[],0,0,HWDRepublican,5481,6224,"Hollywood, CA USA",596052,None,None,"b'THR: House passes tax reform, puts pressure on Senate https://t.co/rVUgcVcWuI (WE)'",0
12707222,11/16/2017 18:56,['BreakingNews'],0,0,Annelize Bester,1686,1319,"Los Angeles, CA, U.S.A.",115372,None,None,b'FoxNews: RT FoxBusiness: #BreakingNews: House has enough votes to pass tax reform https://t.co/uwrx6DoSaH',0
46179233,11/16/2017 18:56,[],1,0,Meg James,2381,4139,"Los Angeles, California ",3662,None,None,"b""Calif. Rep. Tom McClintock, a trusted voice among conservatives, votes no on GOP's massive tax reform bill, as does... https://t.co/MdOQLtLQxa""",0
9.20E+17,11/16/2017 18:54,[],0,0,ÅíÜç,43,38,"Los Angeles, CA",2790,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/8361L9kytw',0
9.19E+17,11/16/2017 18:54,[],0,0,Ë®¾§ºÓ,47,35,"Los Angeles, CA",3100,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/8nxW9ajxWL',0
9.19E+17,11/16/2017 18:53,[],0,0,ÍõÐÀ,38,36,"Los Angeles, CA",3110,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/Z0gAifIGA7',0
9.20E+17,11/16/2017 18:52,[],0,0,ÂÞ¿¡,42,40,"Los Angeles, CA",3369,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/nDEo2ED6fS',0
9.23E+17,11/16/2017 18:52,[],0,0,Marion Bourgault,736,94,"Los Angeles, CA",693,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/7Zxn4DunqV',0
9.20E+17,11/16/2017 18:52,[],0,0,ÖÜÐÀ,44,40,"Los Angeles, CA",2781,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/BC4wUOXZLr',0
15067882,11/16/2017 18:51,[],0,0,darryl ¡°less nazis on this website please¡± goods,1662,2328,"Hollywood, CA",35816,None,None,"b'The Tax Reform Bill that will RAISE TAXES ON EVERYONE WHO MAKES UNDER $75,000 JUST PASSED THE HOUSE.\n\nCALL YOUR CON... https://t.co/dmYiWA2rKi'",-1
9.19E+17,11/16/2017 18:51,[],0,0,½­Ñ©,54,44,"Los Angeles, CA",2736,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/h5pgsvr0rg',0
9.20E+17,11/16/2017 18:51,[],0,0,Ïþö©,44,38,"Los Angeles, CA",3117,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/JSqpJgHvxd',0
9.20E+17,11/16/2017 18:51,[],0,0,Ð¡ÔÃ,44,40,"Los Angeles, CA",2650,None,None,b'The far-reaching tax bill would touch nearly every American and every business in small ways and large https://t.co/jddiPit1Sf',0
284408981,11/16/2017 18:50,['BREAKING'],0,1,Ryan Mac,1767,5420,Los Angeles,30833,None,None,b'#BREAKING: The GOP tax reform bill has passed 227-207. The bill now moves to the Senate.',0
